id,trip_duration
id0550063,245.92
id0782045,300.39
id3699941,446.53
id2501904,299.24
id3054145,350.42
id3703298,290.21
id1883085,362.46
id0719387,411.21
id1609136,323.81
id1859577,1007.55
id3289485,400.56
id2096414,347.19
id3055769,372.57
id2680509,1385.28
id0062020,375.64
id3577465,349.39
id1066368,502.87
id1552392,317.59
id1589079,367.0
id3577160,307.86
id3499099,372.55
id2996849,349.56
id1176575,300.26
id1205678,333.15
id2804287,370.77
id0040356,260.66
id2424361,279.06
id0294135,357.33
id0476571,349.83
id3118552,511.97
id2915879,640.25
id3081221,301.2
id1146582,294.4
id1040274,284.32
id1591553,1194.94
id1182410,362.98
id3265445,277.65
id2544882,220.56
id0411913,368.93
id1386396,195.07
id0536395,212.9
id2749520,359.78
id2678463,314.34
id1418686,294.35
id1417398,308.86
id0991184,360.85
id1710241,327.3
id2927270,262.01
id2869787,349.85
id1274732,348.09
id0833297,300.85
id0378362,367.59
id2288851,311.3
id3204925,433.3
id0712983,480.75
id0644528,381.44
id1599808,421.3
id3292074,431.02
id1821551,441.93
id0457369,331.92
id1759356,493.61
id1397975,206.9
id2281963,405.35
id3610157,417.16
id1517400,404.78
id3820121,292.34
id3953622,446.89
id0049638,253.68
id3059530,385.61
id3514933,336.81
id0774734,236.15
id3395958,437.4
id3653625,388.37
id3741097,353.15
id2094417,298.58
id0164195,259.28
id3036974,436.43
id0115451,496.03
id0532269,4771.39
id2177128,324.84
id1187866,2072.0
id2154967,343.24
id1206867,420.44
id2086000,317.73
id1162842,354.89
id0233357,396.0
id3990475,345.58
id0063264,309.71
id1302431,264.16
id3215307,311.87
id3851400,398.42
id3437633,322.58
id2387271,428.97
id0874526,438.97
id3779555,260.87
id3209089,492.04
id2383528,393.38
id1456189,376.38
id1636141,414.83
id2553070,393.65
id2486845,369.4
id0517055,285.3
id2148147,479.49
id1535180,180.45
id1853945,369.03
id3158361,466.02
id3066455,224.74
id2055877,321.93
id0632561,284.04
id3764409,456.28
id2319504,324.05
id1547678,407.53
id0590028,323.73
id1120696,336.48
id0943562,507.23
id3560195,375.96
id3142362,263.97
id1294619,320.83
id0789992,374.94
id2521100,265.4
id3893108,353.14
id1184666,400.99
id2338714,298.51
id1989774,1093.25
id0543433,1328.54
id1518792,594.22
id3402754,356.85
id1164738,309.37
id2031888,365.2
id2709052,2275.07
id1600026,242.13
id1255425,249.78
id0577796,232.97
id0697509,417.75
id1197969,5479.64
id2950591,787.46
id2298493,404.97
id3993532,351.77
id0138195,404.11
id2985014,520.93
id3183745,370.84
id2948172,470.86
id2876412,1301.1
id2784061,338.86
id2845773,280.16
id1698045,345.37
id3401548,346.45
id0081854,419.05
id0782844,1550.87
id2700268,419.43
id1593776,344.26
id3365564,331.85
id2476580,291.97
id2219471,475.51
id0930904,355.51
id1829679,462.05
id2195263,364.05
id3501727,471.16
id2706000,430.37
id1385526,377.55
id1626376,6377.41
id1235575,278.1
id3273254,255.41
id0236996,403.97
id2644637,402.21
id0182102,409.44
id1619318,2063.55
id3772287,427.31
id1957536,604.46
id3843609,1178.51
id3996707,314.62
id1963544,328.48
id0708129,379.07
id2845855,531.17
id1736512,271.63
id1358577,1168.28
id0289145,1750.03
id1357264,460.64
id3480036,370.69
id0028373,285.82
id1463452,333.69
id3191898,320.12
id2045732,356.88
id1419603,418.4
id2334739,412.55
id1895493,410.56
id1975140,340.19
id3997598,297.61
id1252401,239.44
id1752007,343.12
id2584221,306.87
id1512392,390.24
id0528091,1072.33
id0778796,392.64
id3345712,1289.3
id2912569,355.04
id1544340,381.2
id3727117,415.57
id0779897,322.33
id1168350,406.66
id1027494,459.27
id3879317,340.7
id0787947,366.55
id3984731,642.7
id1016149,235.55
id3552810,303.28
id3315698,383.65
id2920596,579.5
id3603901,234.2
id1234675,402.62
id0044184,459.98
id3714735,365.76
id3672565,479.41
id3502452,446.15
id0652752,372.88
id2366685,419.31
id1253331,309.45
id2068509,485.03
id1390500,306.21
id1356460,285.9
id3904659,302.18
id3677232,348.35
id2908808,460.63
id1762783,599.51
id0421899,281.55
id3621684,531.4
id1644940,318.49
id0942928,259.07
id3034259,273.29
id2560947,518.35
id2895816,310.6
id2228460,284.28
id0104258,374.24
id0377390,409.9
id3927636,400.03
id1078626,350.1
id0930400,298.93
id2165554,330.16
id3483152,375.09
id0174740,413.58
id0950346,567.48
id3465321,351.83
id0323441,333.86
id1359854,371.47
id0623389,411.23
id1060227,415.79
id3030133,388.62
id3110849,459.78
id1648957,1184.18
id2697700,442.5
id2649823,292.23
id0463577,283.38
id0109804,414.86
id1934584,373.83
id3876997,329.2
id0570526,328.87
id3836512,430.09
id2092561,301.21
id0009358,228.6
id3872296,392.24
id0589261,470.1
id2356346,394.04
id3782130,357.24
id3565558,376.31
id1568426,704.91
id2979487,377.33
id1381043,479.37
id2548577,348.05
id0838327,546.53
id2860538,275.63
id3363079,220.95
id2057934,414.32
id1873068,288.91
id0589547,471.25
id0138201,240.41
id2074674,2807.23
id1460765,1338.73
id0508583,295.5
id2271257,459.13
id3105841,403.02
id0845759,281.05
id1656489,359.94
id3429348,284.88
id2245473,404.18
id0583715,408.64
id1089682,293.66
id1816297,312.74
id1854661,320.38
id2199208,435.48
id2959217,413.44
id3558397,330.11
id3978110,604.61
id0519385,303.28
id2575991,298.41
id2497190,351.77
id0486798,365.98
id3627607,418.26
id1537582,478.52
id0875114,356.75
id1896795,416.73
id3044578,274.88
id1319643,327.26
id1411926,334.14
id0407776,432.93
id2921546,343.85
id0098309,388.14
id3984609,448.79
id0708264,252.05
id3483331,372.84
id0569923,239.32
id1921705,277.72
id2814567,332.39
id0992839,335.6
id2047739,276.03
id0173618,354.88
id2169111,345.7
id3561428,290.74
id2660003,280.85
id0197197,487.15
id0713181,358.01
id1069917,644.77
id2958514,1359.18
id1381640,317.66
id2734551,332.88
id3813291,325.22
id2536791,351.75
id3099239,392.83
id0430634,355.88
id2795291,349.93
id2074434,3718.33
id0054559,311.24
id1935928,259.93
id3648190,353.15
id0180429,443.16
id2506082,331.16
id3749597,391.59
id1006185,361.01
id2473284,334.5
id0693760,558.88
id0341967,382.01
id0534039,397.1
id1280441,363.08
id3490522,292.42
id1290362,369.64
id3828365,424.76
id0332192,357.23
id1265776,267.6
id2422559,364.84
id1177475,393.84
id0014947,535.27
id1241218,2006.66
id1309016,434.93
id3563546,345.7
id3664600,317.0
id1217229,394.88
id3330307,458.77
id0912000,275.79
id2650172,326.07
id2590486,332.65
id3119055,286.87
id3289718,286.94
id3052135,439.2
id0228398,1999.38
id1599812,541.16
id1709487,279.61
id0529160,361.01
id0785110,406.86
id0762587,321.99
id2327082,322.58
id0716366,592.69
id3614366,287.55
id3839635,372.03
id3130900,308.94
id2812306,385.33
id0599871,336.19
id0172297,284.53
id3106139,309.67
id3666574,534.81
id2487429,523.85
id2569670,268.33
id3761483,366.42
id0692571,415.59
id3428616,767.02
id0739264,281.5
id1463484,209.97
id0943757,322.68
id2902630,449.93
id2305732,323.41
id2558772,321.37
id2244596,383.87
id3541459,311.56
id1973089,321.57
id3249047,388.66
id2798805,202.83
id1146454,426.93
id3069177,331.09
id0866258,265.33
id3588549,330.03
id3028456,352.12
id3288829,492.02
id0178194,521.25
id3668774,444.27
id3395263,368.34
id3335197,273.08
id1043036,343.17
id1350850,329.67
id0889033,299.79
id1686151,372.36
id2448515,298.24
id3535866,373.76
id0842419,2915.93
id2553823,315.49
id0642017,341.92
id0118647,362.9
id3486506,474.76
id2905270,447.13
id3001694,415.74
id3115531,193.51
id0912559,318.03
id3066375,393.68
id1038456,366.16
id2609891,397.62
id3916329,443.13
id0639260,373.86
id1247009,512.8
id1622224,285.45
id0606637,302.34
id0793610,440.07
id0575217,334.99
id0770932,407.02
id0971497,383.54
id2455347,212.82
id0995406,443.95
id2532176,304.35
id3071272,338.05
id0356595,442.16
id3518883,537.36
id0956290,320.14
id1014793,317.59
id2409382,288.67
id0688210,331.81
id2278956,222.34
id1476316,371.31
id0605169,423.07
id3444747,423.59
id0734620,387.75
id1790323,223.69
id1761059,355.12
id3017357,319.51
id1941016,283.94
id0738507,438.4
id3911990,485.28
id2630378,261.67
id2488995,217.58
id2988915,392.35
id1065615,301.32
id3709082,513.25
id1682724,419.28
id1467204,333.02
id2370550,499.31
id0114700,430.9
id0912871,561.34
id1396911,435.54
id2212517,487.58
id0527387,503.98
id2345436,376.55
id2068363,289.38
id1184963,314.06
id1324832,342.25
id3481598,339.2
id1563522,333.19
id1602877,306.08
id1934694,462.12
id0718876,391.53
id3952843,446.56
id2344125,932.34
id2985116,240.76
id2896711,481.88
id0257804,459.83
id3828139,357.48
id3198732,450.89
id2147468,274.28
id0378075,542.12
id1537228,319.14
id3854936,1337.76
id1192149,334.38
id1171106,362.3
id2090814,283.04
id3382068,329.72
id0726578,516.54
id0121342,316.93
id0193013,302.72
id0457169,302.91
id2186633,405.54
id1389052,479.68
id0867665,405.5
id2152955,368.34
id1144900,469.82
id3276606,336.91
id0357055,371.71
id0949931,380.63
id2500692,20148.25
id1114964,383.95
id1435427,430.97
id2854852,2956.43
id3464646,335.52
id0425105,401.77
id0786822,443.21
id3281302,359.56
id0502249,335.15
id2465355,345.5
id2975610,320.37
id1612656,459.67
id1210973,310.11
id0070337,409.08
id1322244,334.89
id2140152,354.82
id0057071,312.43
id2283681,363.02
id0981214,300.23
id3461917,389.57
id0387477,442.57
id0873102,382.58
id3460086,332.62
id0691292,329.12
id2277347,402.96
id2651260,454.23
id2778719,416.75
id0540066,415.55
id2256909,3037.32
id2793127,322.3
id3445749,667.81
id0058777,400.52
id2804671,467.6
id2584790,249.56
id0950210,2007.45
id1729841,369.35
id2697109,446.64
id0220429,271.29
id3073668,347.63
id1105421,216.14
id2419251,448.88
id3203545,642.12
id1240503,288.55
id3981674,229.84
id3742504,367.61
id0007067,425.69
id3443344,994.92
id2127907,370.12
id0893066,356.89
id1203752,341.95
id0802218,278.28
id0189496,349.69
id2915817,493.2
id1527653,633.32
id2556661,376.94
id2152239,299.54
id1902480,592.82
id3358011,413.32
id0043238,412.12
id1826835,354.8
id0482135,308.33
id3745924,339.06
id2989705,561.42
id3883998,369.34
id3382050,304.4
id3194254,344.7
id1496141,424.37
id1830329,407.77
id0683283,304.55
id1343334,370.04
id0269175,1358.04
id2707815,408.28
id1800626,356.29
id1905697,471.29
id0253213,394.66
id2658164,339.49
id1560267,427.97
id0507376,362.91
id1059412,460.72
id2366820,554.59
id2920832,499.62
id2163816,368.22
id1126018,331.41
id2094401,369.47
id2960479,477.07
id2469727,469.63
id0322960,387.42
id1294283,328.86
id2915327,517.52
id0567221,361.55
id3342290,357.54
id2548779,345.61
id2306610,276.32
id3181108,598.65
id2589627,346.79
id3739702,370.44
id1333647,656.25
id3453486,401.03
id3686400,339.11
id0799112,447.47
id2825298,416.59
id3431272,404.82
id3620079,310.86
id3161308,364.49
id0286706,342.24
id3591357,450.54
id3998777,2110.28
id2051925,452.47
id2996520,365.07
id2504044,353.51
id0650337,483.65
id2781373,356.71
id2514591,1245.08
id0614163,506.54
id2459871,472.57
id1221047,382.5
id2210468,409.98
id2689744,450.3
id3836816,355.22
id1163004,333.66
id1782730,576.4
id0600302,444.15
id2729273,555.94
id3647800,420.77
id0381129,363.89
id1109160,371.79
id2456100,431.35
id1791575,275.88
id2284227,584.37
id2977598,313.52
id0175944,422.63
id0026183,396.51
id1234776,353.25
id0811871,391.14
id2774179,452.94
id1533608,379.82
id0517179,463.96
id0487311,510.72
id2087219,400.09
id2614708,315.1
id0272656,1256.75
id3943985,371.83
id3818336,3572.85
id0086932,253.48
id0895628,389.73
id1983233,340.23
id2683408,379.45
id0458315,399.69
id1496517,440.1
id0002627,304.83
id3675931,288.66
id2992245,512.97
id0089755,245.0
id0063807,397.97
id0112920,339.71
id2034924,289.58
id1451139,413.5
id0973040,399.68
id1558123,352.86
id1714682,1338.46
id0100409,225.67
id1301005,369.19
id2068436,369.87
id1051028,392.85
id3220411,322.18
id0985332,576.36
id1932598,318.5
id3251250,364.22
id2268329,353.06
id3955075,233.1
id1095009,232.66
id1491589,426.63
id1064628,334.52
id3996579,345.79
id2575953,564.58
id1397205,417.64
id2298085,311.34
id1190657,370.76
id2106362,324.42
id1176924,275.96
id1218700,496.6
id1759244,314.14
id0858601,425.61
id1899696,308.65
id0526378,259.0
id3664298,503.72
id1138155,1261.36
id3023080,266.69
id2040442,350.59
id0340828,419.22
id0249508,347.52
id0392661,336.37
id2272337,354.27
id3930541,256.04
id0474315,369.34
id0515277,322.98
id3211490,502.26
id0659757,237.21
id1171901,334.67
id2874842,445.64
id3543461,344.53
id1437062,404.81
id3705991,312.45
id3861560,446.21
id0587126,327.21
id0338609,423.86
id1617982,3139.91
id2174770,451.71
id2310547,471.59
id1890410,374.41
id2773521,275.51
id2298827,280.05
id3643381,484.11
id2496690,325.23
id2606674,347.63
id0351200,399.89
id1378237,353.61
id2100861,380.59
id3501171,293.12
id3566702,398.45
id3597195,298.61
id1236920,453.54
id1704415,1296.31
id3336948,240.7
id3214410,364.46
id2567903,441.93
id3967464,469.9
id3453062,498.83
id2340972,399.08
id2102397,337.04
id1330713,300.69
id3373647,1149.67
id2757936,251.65
id1160227,273.04
id0128995,393.55
id2779673,353.82
id2109520,393.53
id1203148,311.89
id2083059,394.97
id2405179,349.89
id2771042,427.78
id0855609,1329.53
id2398899,439.02
id2582302,419.6
id2103699,339.41
id3091179,458.36
id3346091,511.69
id3478679,608.9
id3449969,407.78
id2431441,321.89
id2513220,399.11
id2292954,333.11
id3247094,354.26
id0624711,480.9
id3015279,720.24
id3953400,335.87
id3856473,296.28
id2049940,323.41
id1006105,357.63
id3372188,286.71
id0153459,552.7
id0918775,388.97
id1722349,505.86
id3087676,256.34
id3577088,431.33
id2108896,346.77
id0282686,247.38
id0087372,363.71
id1255825,301.1
id3360274,291.83
id0648871,291.03
id2007485,457.91
id0566439,289.19
id1236540,395.56
id2677528,310.15
id1559922,352.83
id2392107,396.56
id3333708,237.09
id0625388,444.93
id1303152,374.81
id1635759,323.07
id2038666,348.94
id1535327,494.89
id1532907,1388.9
id0790293,433.77
id2126756,335.66
id0112466,521.48
id3533391,364.38
id1229955,277.42
id1081519,4621.08
id3429410,248.9
id0365491,2144.27
id2790309,361.64
id3358787,321.64
id1256885,410.24
id1801375,269.52
id1070474,428.52
id0351474,290.69
id1494710,311.13
id0275399,1238.13
id0833619,2216.88
id1171074,1136.84
id1048761,534.05
id2498093,361.72
id1181722,433.86
id3347309,279.84
id1420538,545.22
id2031432,469.04
id1836092,332.63
id2845901,573.34
id3370430,512.59
id1730943,357.33
id3045690,301.69
id1271877,364.12
id0046521,346.75
id1654189,322.11
id1736339,251.04
id3436765,486.01
id2572469,387.1
id2425344,480.26
id3664472,397.4
id0191927,298.38
id2884890,302.63
id1297224,363.27
id2071174,457.66
id0494478,286.31
id0318675,459.07
id3858698,452.74
id2929329,404.97
id1481156,355.07
id1466687,350.81
id3773276,406.54
id3415187,236.34
id3433181,322.03
id1155718,211.45
id0956101,288.52
id0165228,267.94
id2456455,357.85
id2588811,303.18
id1843147,423.61
id0969636,401.48
id2484867,370.96
id1010646,387.82
id1259039,423.63
id1869798,396.86
id0023398,1213.67
id3759519,258.53
id3024555,355.11
id1902924,449.5
id3342376,437.4
id2686501,408.86
id2436916,533.19
id3507932,233.76
id3724074,586.76
id1106657,2170.4
id2781044,468.29
id2563059,1273.8
id0206229,1823.9
id1695974,380.08
id2000701,455.08
id2757872,1368.56
id0456901,286.72
id0096456,225.46
id3803229,422.68
id2257667,395.16
id0521579,559.62
id3609954,262.54
id3370331,691.06
id3740398,452.84
id2133979,363.57
id3898588,353.05
id2402181,470.18
id1671790,334.2
id0464813,555.13
id1919903,562.89
id1611841,439.23
id3323561,278.31
id1695969,359.58
id2761751,3712.46
id0727955,337.7
id0604241,410.12
id1338585,464.97
id2411603,180.76
id2403803,398.61
id3373715,225.95
id0880995,516.44
id3022840,230.09
id1303198,486.86
id1193146,318.85
id0242302,447.43
id1794462,421.76
id0116739,303.03
id3977647,395.23
id1068450,300.06
id1074879,302.39
id1426291,283.3
id2609837,321.58
id1959100,326.98
id2586257,474.99
id1983025,299.75
id0472699,373.07
id3913094,450.33
id0613057,339.06
id2593621,376.64
id3336756,288.8
id2592055,397.29
id2178478,418.77
id2337432,379.22
id0477373,435.1
id3556888,421.0
id0527668,271.15
id2686607,2011.26
id0390162,449.4
id0986403,530.09
id0930316,269.54
id3016382,302.93
id2295534,519.38
id1760791,322.01
id1574704,361.96
id1518848,759.95
id2788415,383.2
id2649967,526.87
id1244337,336.68
id2920613,1432.55
id0326781,348.36
id0665795,285.04
id2305774,360.78
id1152613,230.42
id1507758,236.22
id1068181,310.44
id2885663,337.47
id2882289,339.28
id0865980,367.51
id3358514,364.57
id2602081,425.42
id1914220,327.38
id2794347,255.9
id3774297,470.31
id3242485,297.64
id0716018,313.83
id2595249,368.34
id0079818,355.84
id2252238,446.43
id1515680,427.15
id0278982,399.45
id0038078,2772.32
id2718638,393.56
id0316239,1206.57
id0970622,509.86
id3356612,499.3
id0173747,360.11
id3417235,453.72
id0789485,452.63
id1351461,419.85
id1630349,354.89
id3518953,701.84
id3015083,265.82
id3024888,357.26
id1550179,240.16
id2782177,427.2
id1325998,505.19
id0451813,338.91
id2100329,562.93
id0925242,365.83
id2008020,335.56
id2594990,358.03
id0093066,267.36
id3584152,350.96
id2807730,526.21
id1654375,444.49
id2611298,343.39
id2389155,363.97
id2081720,329.02
id1933393,590.05
id0558834,564.43
id0801067,432.96
id3217543,3905.09
id2628405,288.54
id3084752,514.65
id3519525,390.54
id3114527,287.63
id3596855,364.21
id0750226,370.0
id2851867,563.42
id0695575,1256.56
id3249074,282.86
id3821165,296.1
id1140567,407.61
id2888666,421.81
id3174037,340.29
id3685541,442.57
id2019006,319.58
id1350721,389.55
id0893197,512.54
id1286895,390.95
id2079356,479.98
id0990842,267.14
id3693825,427.29
id3076456,312.46
id2395682,533.83
id1780334,353.19
id3155989,395.42
id1028068,250.06
id0847020,382.86
id0849446,436.21
id1625948,310.52
id3635367,390.3
id1243572,457.43
id2401311,439.88
id2165065,258.65
id0312328,299.68
id1302158,352.52
id3581128,307.45
id2450970,390.53
id1496458,307.65
id2391520,497.47
id2328550,477.67
id0546550,187.31
id3037098,290.24
id0117471,549.12
id2345911,312.46
id0099002,378.19
id1508352,487.0
id3682281,440.37
id3830158,358.98
id1588507,570.8
id2683909,421.44
id0083607,408.48
id2928495,315.2
id0356757,296.83
id1900677,374.94
id2814993,409.84
id0318854,326.25
id2777796,335.24
id1078873,397.44
id1430901,381.59
id1790432,395.58
id2160369,468.65
id1802183,293.36
id0729350,363.67
id0341669,547.48
id1251304,425.24
id3311344,495.89
id2458056,275.31
id3077073,333.63
id0383881,397.53
id0356277,234.68
id0236260,428.83
id1798806,450.35
id1051674,293.26
id0387957,317.11
id1299816,555.98
id2963205,516.83
id0137760,704.8
id1527417,1488.88
id2584885,503.11
id3540131,573.03
id3615290,305.87
id3088148,334.17
id1841773,337.54
id3607722,633.39
id2061425,396.04
id1831317,412.88
id1448934,318.97
id0787558,412.18
id3243691,425.0
id3778906,432.64
id0691939,355.96
id2633397,501.77
id2656822,416.84
id3550092,489.62
id0980520,450.1
id3962861,257.63
id0480793,351.14
id3071665,288.31
id1042137,252.63
id2034733,392.74
id0280259,293.77
id1713911,282.18
id3232370,387.03
id0499734,404.0
id1777967,344.37
id0173713,548.1
id3540245,387.09
id1086694,492.63
id3910600,377.55
id3579176,291.57
id2659438,330.69
id0240015,363.73
id2810077,349.93
id0039740,486.02
id2276971,368.19
id2097453,502.78
id2352190,400.94
id0875581,310.03
id0212354,464.83
id0630425,519.95
id1306325,309.65
id0396337,246.51
id2961940,453.69
id1543324,348.8
id3267344,398.42
id1381366,603.95
id0396568,325.41
id1118386,391.27
id1082430,335.08
id2698307,495.05
id2548783,255.35
id3452652,307.62
id0289033,354.84
